weight_baseline_sched_cv,weight_baseline_seed7_cv,weight_lower_batch_cv,accuracy
0.22,0.0,0.78,0.8120326699643391
0.22,0.01,0.77,0.8118025997929369
0.22,0.02,0.76,0.8116875647072357
0.22,0.03,0.75,0.8115725296215346
0.22,0.04,0.74,0.8120326699643391
0.22,0.05,0.73,0.8130679857356494
0.22,0.06,0.72,0.8135281260784539
0.22,0.07,0.71,0.8135281260784539
0.22,0.08,0.7,0.8141033015069596
0.22,0.09,0.69,0.8135281260784539
0.22,0.1,0.68,0.8138732313355573
0.22,0.11,0.67,0.8138732313355573
0.22,0.12,0.66,0.814333371678362
0.22,0.13,0.65,0.814333371678362
0.22,0.14,0.64,0.8142183365926607
0.22,0.15,0.63,0.8142183365926607
0.22,0.16,0.62,0.8142183365926607
0.22,0.17,0.61,0.8149085471068676
0.22,0.18,0.6,0.8147935120211665
0.22,0.19,0.59,0.815253652363971
0.22,0.2,0.58,0.8150235821925688
0.22,0.21,0.57,0.814333371678362
0.22,0.22,0.56,0.814448406764063
0.22,0.23,0.55,0.8142183365926607
0.22,0.24,0.54,0.8149085471068676
0.22,0.25,0.53,0.8146784769354654
0.22,0.26,0.52,0.816058897963879
0.22,0.27,0.51,0.816058897963879
0.22,0.28,0.5,0.816058897963879
0.22,0.29,0.49,0.8157137927067756
0.22,0.3,0.48,0.8155987576210745
0.22,0.31,0.47,0.8155987576210745
0.22,0.32,0.46,0.816058897963879
0.22,0.33,0.45,0.816058897963879
0.22,0.34,0.44,0.8162889681352813
0.22,0.35,0.43,0.8166340733923847
0.22,0.36,0.42,0.8157137927067756
0.22,0.37,0.41,0.8157137927067756
0.22,0.38,0.4,0.8153686874496722
0.22,0.39,0.39,0.8149085471068676
0.22,0.4,0.38,0.8145634418497641
0.22,0.41,0.37,0.8137581962498562
0.22,0.42,0.36,0.8139882664212584
0.22,0.43,0.35,0.8135281260784539
0.22,0.44,0.34,0.8132980559070516
0.22,0.45,0.33,0.8128379155642471
0.22,0.46,0.32,0.8126078453928448
0.22,0.47,0.31,0.8120326699643391
0.22,0.48,0.3,0.8122627401357414
0.22,0.49,0.29,0.8122627401357414
0.22,0.5,0.28,0.8128379155642471
0.22,0.51,0.27,0.8129529506499482
0.22,0.52,0.26,0.8131830208213505
0.22,0.53,0.25,0.8131830208213505
0.22,0.54,0.24,0.8127228804785459
0.22,0.55,0.23,0.8127228804785459
0.22,0.56,0.22,0.8122627401357414
0.22,0.57,0.21,0.8127228804785459
0.22,0.58,0.2,0.8128379155642471
0.22,0.59,0.19,0.8126078453928448
0.22,0.6,0.18,0.8120326699643391
0.22,0.61,0.17,0.8120326699643391
0.22,0.62,0.16,0.8115725296215346
0.22,0.63,0.15,0.8113424594501323
0.22,0.64,0.14,0.8109973541930289
0.22,0.65,0.13,0.8109973541930289
0.22,0.66,0.12,0.8109973541930289
0.22,0.67,0.11,0.8112274243644312
0.22,0.68,0.1,0.8108823191073278
0.22,0.69,0.09,0.8105372138502244
0.22,0.7,0.08,0.8103071436788221
0.22,0.71,0.07,0.8101921085931209
0.22,0.72,0.06,0.8098470033360174
0.22,0.73,0.05,0.8091567928218106
0.22,0.74,0.04,0.8097319682503163
0.22,0.75,0.03,0.809501898078914
0.22,0.76,0.02,0.8097319682503163
0.22,0.77,0.01,0.8088116875647072
0.22,0.78,0.0,0.8082365121362015
0.23,0.0,0.77,0.811917634878638
0.23,0.01,0.76,0.8113424594501323
0.23,0.02,0.75,0.8118025997929369
0.23,0.03,0.74,0.811917634878638
0.23,0.04,0.73,0.8128379155642471
0.23,0.05,0.72,0.8135281260784539
0.23,0.06,0.71,0.8132980559070516
0.23,0.07,0.7,0.8134130909927528
0.23,0.08,0.69,0.8142183365926607
0.23,0.09,0.68,0.8137581962498562
0.23,0.1,0.67,0.8139882664212584
0.23,0.11,0.66,0.8137581962498562
0.23,0.12,0.65,0.8141033015069596
0.23,0.13,0.64,0.814448406764063
0.23,0.14,0.63,0.814333371678362
0.23,0.15,0.62,0.8142183365926607
0.23,0.16,0.61,0.8145634418497641
0.23,0.17,0.6,0.8145634418497641
0.23,0.18,0.59,0.8146784769354654
0.23,0.19,0.58,0.8151386172782699
0.23,0.2,0.57,0.8149085471068676
0.23,0.21,0.56,0.8146784769354654
0.23,0.22,0.55,0.8142183365926607
0.23,0.23,0.54,0.814448406764063
0.23,0.24,0.53,0.8145634418497641
0.23,0.25,0.52,0.8155987576210745
0.23,0.26,0.51,0.816058897963879
0.23,0.27,0.5,0.8161739330495801
0.23,0.28,0.49,0.8159438628781779
0.23,0.29,0.48,0.8154837225353733
0.23,0.3,0.47,0.8159438628781779
0.23,0.31,0.46,0.8164040032209824
0.23,0.32,0.45,0.8166340733923847
0.23,0.33,0.44,0.8161739330495801
0.23,0.34,0.43,0.8161739330495801
0.23,0.35,0.42,0.8159438628781779
0.23,0.36,0.41,0.8154837225353733
0.23,0.37,0.4,0.8155987576210745
0.23,0.38,0.39,0.8155987576210745
0.23,0.39,0.38,0.8149085471068676
0.23,0.4,0.37,0.8141033015069596
0.23,0.41,0.36,0.8138732313355573
0.23,0.42,0.35,0.8135281260784539
0.23,0.43,0.34,0.8132980559070516
0.23,0.44,0.33,0.8129529506499482
0.23,0.45,0.32,0.8132980559070516
0.23,0.46,0.31,0.8122627401357414
0.23,0.47,0.3,0.8126078453928448
0.23,0.48,0.29,0.8122627401357414
0.23,0.49,0.28,0.8123777752214425
0.23,0.5,0.27,0.8127228804785459
0.23,0.51,0.26,0.8129529506499482
0.23,0.52,0.25,0.8130679857356494
0.23,0.53,0.24,0.8128379155642471
0.23,0.54,0.23,0.8128379155642471
0.23,0.55,0.22,0.8127228804785459
0.23,0.56,0.21,0.8127228804785459
0.23,0.57,0.2,0.8126078453928448
0.23,0.58,0.19,0.8127228804785459
0.23,0.59,0.18,0.8121477050500403
0.23,0.6,0.17,0.811917634878638
0.23,0.61,0.16,0.8118025997929369
0.23,0.62,0.15,0.8120326699643391
0.23,0.63,0.14,0.811917634878638
0.23,0.64,0.13,0.8115725296215346
0.23,0.65,0.12,0.81111238927873
0.23,0.66,0.11,0.8109973541930289
0.23,0.67,0.1,0.8109973541930289
0.23,0.68,0.09,0.8108823191073278
0.23,0.69,0.08,0.8101921085931209
0.23,0.7,0.07,0.8101921085931209
0.23,0.71,0.06,0.8104221787645232
0.23,0.72,0.05,0.8098470033360174
0.23,0.73,0.04,0.8100770735074198
0.23,0.74,0.03,0.8096169331646152
0.23,0.75,0.02,0.8097319682503163
0.23,0.76,0.01,0.8092718279075118
0.23,0.77,0.0,0.8091567928218106
0.24,0.0,0.76,0.8121477050500403
0.24,0.01,0.75,0.8114574945358334
0.24,0.02,0.74,0.811917634878638
0.24,0.03,0.73,0.8122627401357414
0.24,0.04,0.72,0.8123777752214425
0.24,0.05,0.71,0.8128379155642471
0.24,0.06,0.7,0.8131830208213505
0.24,0.07,0.69,0.8134130909927528
0.24,0.08,0.68,0.8132980559070516
0.24,0.09,0.67,0.8137581962498562
0.24,0.1,0.66,0.8137581962498562
0.24,0.11,0.65,0.8138732313355573
0.24,0.12,0.64,0.8142183365926607
0.24,0.13,0.63,0.8146784769354654
0.24,0.14,0.62,0.8150235821925688
0.24,0.15,0.61,0.8146784769354654
0.24,0.16,0.6,0.8142183365926607
0.24,0.17,0.59,0.8139882664212584
0.24,0.18,0.58,0.8146784769354654
0.24,0.19,0.57,0.8151386172782699
0.24,0.2,0.56,0.815253652363971
0.24,0.21,0.55,0.8149085471068676
0.24,0.22,0.54,0.814448406764063
0.24,0.23,0.53,0.8147935120211665
0.24,0.24,0.52,0.8154837225353733
0.24,0.25,0.51,0.8153686874496722
0.24,0.26,0.5,0.8153686874496722
0.24,0.27,0.49,0.8162889681352813
0.24,0.28,0.48,0.8158288277924767
0.24,0.29,0.47,0.8161739330495801
0.24,0.3,0.46,0.8164040032209824
0.24,0.31,0.45,0.816864143563787
0.24,0.32,0.44,0.8164040032209824
0.24,0.33,0.43,0.8162889681352813
0.24,0.34,0.42,0.8164040032209824
0.24,0.35,0.41,0.8155987576210745
0.24,0.36,0.4,0.8154837225353733
0.24,0.37,0.39,0.8155987576210745
0.24,0.38,0.38,0.8153686874496722
0.24,0.39,0.37,0.8146784769354654
0.24,0.4,0.36,0.813643161164155
0.24,0.41,0.35,0.8134130909927528
0.24,0.42,0.34,0.8131830208213505
0.24,0.43,0.33,0.8129529506499482
0.24,0.44,0.32,0.8130679857356494
0.24,0.45,0.31,0.8129529506499482
0.24,0.46,0.3,0.8122627401357414
0.24,0.47,0.29,0.8127228804785459
0.24,0.48,0.28,0.8122627401357414
0.24,0.49,0.27,0.8124928103071437
0.24,0.5,0.26,0.8128379155642471
0.24,0.51,0.25,0.8129529506499482
0.24,0.52,0.24,0.8130679857356494
0.24,0.53,0.23,0.8130679857356494
0.24,0.54,0.22,0.8129529506499482
0.24,0.55,0.21,0.8123777752214425
0.24,0.56,0.2,0.8123777752214425
0.24,0.57,0.19,0.8126078453928448
0.24,0.58,0.18,0.8122627401357414
0.24,0.59,0.17,0.8118025997929369
0.24,0.6,0.16,0.8118025997929369
0.24,0.61,0.15,0.8122627401357414
0.24,0.62,0.14,0.8120326699643391
0.24,0.63,0.13,0.8116875647072357
0.24,0.64,0.12,0.8112274243644312
0.24,0.65,0.11,0.8115725296215346
0.24,0.66,0.1,0.8112274243644312
0.24,0.67,0.09,0.8106522489359255
0.24,0.68,0.08,0.8106522489359255
0.24,0.69,0.07,0.8104221787645232
0.24,0.7,0.06,0.8101921085931209
0.24,0.71,0.05,0.8099620384217187
0.24,0.72,0.04,0.8104221787645232
0.24,0.73,0.03,0.8103071436788221
0.24,0.74,0.02,0.809501898078914
0.24,0.75,0.01,0.8097319682503163
0.24,0.76,0.0,0.8097319682503163
0.25,0.0,0.75,0.8121477050500403
0.25,0.01,0.74,0.8118025997929369
0.25,0.02,0.73,0.8118025997929369
0.25,0.03,0.72,0.8120326699643391
0.25,0.04,0.71,0.8123777752214425
0.25,0.05,0.7,0.8126078453928448
0.25,0.06,0.69,0.8128379155642471
0.25,0.07,0.68,0.8128379155642471
0.25,0.08,0.67,0.8134130909927528
0.25,0.09,0.66,0.813643161164155
0.25,0.1,0.65,0.8138732313355573
0.25,0.11,0.64,0.8139882664212584
0.25,0.12,0.63,0.8141033015069596
0.25,0.13,0.62,0.8150235821925688
0.25,0.14,0.61,0.8146784769354654
0.25,0.15,0.6,0.814448406764063
0.25,0.16,0.59,0.8139882664212584
0.25,0.17,0.58,0.814448406764063
0.25,0.18,0.57,0.8149085471068676
0.25,0.19,0.56,0.8147935120211665
0.25,0.2,0.55,0.8153686874496722
0.25,0.21,0.54,0.8150235821925688
0.25,0.22,0.53,0.8147935120211665
0.25,0.23,0.52,0.815253652363971
0.25,0.24,0.51,0.8155987576210745
0.25,0.25,0.5,0.8158288277924767
0.25,0.26,0.49,0.8157137927067756
0.25,0.27,0.48,0.8162889681352813
0.25,0.28,0.47,0.8161739330495801
0.25,0.29,0.46,0.8162889681352813
0.25,0.3,0.45,0.8166340733923847
0.25,0.31,0.44,0.8165190383066835
0.25,0.32,0.43,0.8164040032209824
0.25,0.33,0.42,0.8159438628781779
0.25,0.34,0.41,0.8159438628781779
0.25,0.35,0.4,0.8164040032209824
0.25,0.36,0.39,0.816058897963879
0.25,0.37,0.38,0.8155987576210745
0.25,0.38,0.37,0.8155987576210745
0.25,0.39,0.36,0.8150235821925688
0.25,0.4,0.35,0.8146784769354654
0.25,0.41,0.34,0.813643161164155
0.25,0.42,0.33,0.8130679857356494
0.25,0.43,0.32,0.8128379155642471
0.25,0.44,0.31,0.8127228804785459
0.25,0.45,0.3,0.8123777752214425
0.25,0.46,0.29,0.8126078453928448
0.25,0.47,0.28,0.8118025997929369
0.25,0.48,0.27,0.811917634878638
0.25,0.49,0.26,0.8123777752214425
0.25,0.5,0.25,0.8127228804785459
0.25,0.51,0.24,0.8129529506499482
0.25,0.52,0.23,0.8129529506499482
0.25,0.53,0.22,0.8130679857356494
0.25,0.54,0.21,0.8127228804785459
0.25,0.55,0.2,0.8122627401357414
0.25,0.56,0.19,0.8123777752214425
0.25,0.57,0.18,0.8124928103071437
0.25,0.58,0.17,0.8115725296215346
0.25,0.59,0.16,0.8115725296215346
0.25,0.6,0.15,0.8118025997929369
0.25,0.61,0.14,0.8121477050500403
0.25,0.62,0.13,0.8116875647072357
0.25,0.63,0.12,0.8112274243644312
0.25,0.64,0.11,0.8113424594501323
0.25,0.65,0.1,0.8114574945358334
0.25,0.66,0.09,0.8113424594501323
0.25,0.67,0.08,0.8109973541930289
0.25,0.68,0.07,0.8109973541930289
0.25,0.69,0.06,0.8105372138502244
0.25,0.7,0.05,0.8101921085931209
0.25,0.71,0.04,0.8101921085931209
0.25,0.72,0.03,0.8100770735074198
0.25,0.73,0.02,0.8099620384217187
0.25,0.74,0.01,0.8101921085931209
0.25,0.75,0.0,0.8100770735074198
0.26,0.0,0.74,0.8123777752214425
0.26,0.01,0.73,0.8121477050500403
0.26,0.02,0.72,0.8120326699643391
0.26,0.03,0.71,0.8120326699643391
0.26,0.04,0.7,0.8124928103071437
0.26,0.05,0.69,0.8123777752214425
0.26,0.06,0.68,0.8129529506499482
0.26,0.07,0.67,0.8126078453928448
0.26,0.08,0.66,0.8132980559070516
0.26,0.09,0.65,0.8131830208213505
0.26,0.1,0.64,0.8135281260784539
0.26,0.11,0.63,0.8139882664212584
0.26,0.12,0.62,0.8149085471068676
0.26,0.13,0.61,0.814333371678362
0.26,0.14,0.6,0.8142183365926607
0.26,0.15,0.59,0.8142183365926607
0.26,0.16,0.58,0.814448406764063
0.26,0.17,0.57,0.8147935120211665
0.26,0.18,0.56,0.815253652363971
0.26,0.19,0.55,0.815253652363971
0.26,0.2,0.54,0.8154837225353733
0.26,0.21,0.53,0.8150235821925688
0.26,0.22,0.52,0.8150235821925688
0.26,0.23,0.51,0.8153686874496722
0.26,0.24,0.5,0.8159438628781779
0.26,0.25,0.49,0.8165190383066835
0.26,0.26,0.48,0.8162889681352813
0.26,0.27,0.47,0.8165190383066835
0.26,0.28,0.46,0.8167491084780858
0.26,0.29,0.45,0.816864143563787
0.26,0.3,0.44,0.8167491084780858
0.26,0.31,0.43,0.816058897963879
0.26,0.32,0.42,0.8166340733923847
0.26,0.33,0.41,0.8161739330495801
0.26,0.34,0.4,0.8159438628781779
0.26,0.35,0.39,0.8159438628781779
0.26,0.36,0.38,0.8159438628781779
0.26,0.37,0.37,0.8157137927067756
0.26,0.38,0.36,0.8155987576210745
0.26,0.39,0.35,0.8149085471068676
0.26,0.4,0.34,0.8147935120211665
0.26,0.41,0.33,0.813643161164155
0.26,0.42,0.32,0.8127228804785459
0.26,0.43,0.31,0.8123777752214425
0.26,0.44,0.3,0.8129529506499482
0.26,0.45,0.29,0.8127228804785459
0.26,0.46,0.28,0.8122627401357414
0.26,0.47,0.27,0.8116875647072357
0.26,0.48,0.26,0.8118025997929369
0.26,0.49,0.25,0.8123777752214425
0.26,0.5,0.24,0.8126078453928448
0.26,0.51,0.23,0.8129529506499482
0.26,0.52,0.22,0.8131830208213505
0.26,0.53,0.21,0.8134130909927528
0.26,0.54,0.2,0.8128379155642471
0.26,0.55,0.19,0.8123777752214425
0.26,0.56,0.18,0.8122627401357414
0.26,0.57,0.17,0.811917634878638
0.26,0.58,0.16,0.8113424594501323
0.26,0.59,0.15,0.8107672840216266
0.26,0.6,0.14,0.81111238927873
0.26,0.61,0.13,0.8118025997929369
0.26,0.62,0.12,0.8113424594501323
0.26,0.63,0.11,0.81111238927873
0.26,0.64,0.1,0.8112274243644312
0.26,0.65,0.09,0.8112274243644312
0.26,0.66,0.08,0.8112274243644312
0.26,0.67,0.07,0.8109973541930289
0.26,0.68,0.06,0.8106522489359255
0.26,0.69,0.05,0.8101921085931209
0.26,0.7,0.04,0.8099620384217187
0.26,0.71,0.03,0.8096169331646152
0.26,0.72,0.02,0.8103071436788221
0.26,0.73,0.01,0.8105372138502244
0.26,0.74,0.0,0.8104221787645232
0.27,0.0,0.73,0.8120326699643391
0.27,0.01,0.72,0.8122627401357414
0.27,0.02,0.71,0.8124928103071437
0.27,0.03,0.7,0.8122627401357414
0.27,0.04,0.69,0.8122627401357414
0.27,0.05,0.68,0.8123777752214425
0.27,0.06,0.67,0.8131830208213505
0.27,0.07,0.66,0.8134130909927528
0.27,0.08,0.65,0.8132980559070516
0.27,0.09,0.64,0.8134130909927528
0.27,0.1,0.63,0.814333371678362
0.27,0.11,0.62,0.814333371678362
0.27,0.12,0.61,0.8145634418497641
0.27,0.13,0.6,0.814333371678362
0.27,0.14,0.59,0.814333371678362
0.27,0.15,0.58,0.8147935120211665
0.27,0.16,0.57,0.8145634418497641
0.27,0.17,0.56,0.8150235821925688
0.27,0.18,0.55,0.815253652363971
0.27,0.19,0.54,0.8155987576210745
0.27,0.2,0.53,0.8155987576210745
0.27,0.21,0.52,0.8150235821925688
0.27,0.22,0.51,0.8151386172782699
0.27,0.23,0.5,0.8158288277924767
0.27,0.24,0.49,0.8162889681352813
0.27,0.25,0.48,0.8166340733923847
0.27,0.26,0.47,0.8165190383066835
0.27,0.27,0.46,0.8165190383066835
0.27,0.28,0.45,0.8165190383066835
0.27,0.29,0.44,0.8166340733923847
0.27,0.3,0.43,0.8162889681352813
0.27,0.31,0.42,0.8159438628781779
0.27,0.32,0.41,0.8159438628781779
0.27,0.33,0.4,0.8166340733923847
0.27,0.34,0.39,0.8154837225353733
0.27,0.35,0.38,0.8159438628781779
0.27,0.36,0.37,0.8155987576210745
0.27,0.37,0.36,0.8153686874496722
0.27,0.38,0.35,0.8151386172782699
0.27,0.39,0.34,0.8150235821925688
0.27,0.4,0.33,0.8145634418497641
0.27,0.41,0.32,0.8135281260784539
0.27,0.42,0.31,0.8134130909927528
0.27,0.43,0.3,0.8124928103071437
0.27,0.44,0.29,0.8123777752214425
0.27,0.45,0.28,0.8122627401357414
0.27,0.46,0.27,0.8121477050500403
0.27,0.47,0.26,0.8114574945358334
0.27,0.48,0.25,0.8118025997929369
0.27,0.49,0.24,0.8124928103071437
0.27,0.5,0.23,0.8130679857356494
0.27,0.51,0.22,0.8129529506499482
0.27,0.52,0.21,0.8126078453928448
0.27,0.53,0.2,0.8129529506499482
0.27,0.54,0.19,0.8124928103071437
0.27,0.55,0.18,0.8123777752214425
0.27,0.56,0.17,0.8120326699643391
0.27,0.57,0.16,0.8114574945358334
0.27,0.58,0.15,0.8109973541930289
0.27,0.59,0.14,0.8109973541930289
0.27,0.6,0.13,0.81111238927873
0.27,0.61,0.12,0.8115725296215346
0.27,0.62,0.11,0.8115725296215346
0.27,0.63,0.1,0.8113424594501323
0.27,0.64,0.09,0.8115725296215346
0.27,0.65,0.08,0.8114574945358334
0.27,0.66,0.07,0.8115725296215346
0.27,0.67,0.06,0.8113424594501323
0.27,0.68,0.05,0.8113424594501323
0.27,0.69,0.04,0.8105372138502244
0.27,0.7,0.03,0.8096169331646152
0.27,0.71,0.02,0.8099620384217187
0.27,0.72,0.01,0.8098470033360174
0.27,0.73,0.0,0.8107672840216266
0.28,0.0,0.72,0.8121477050500403
0.28,0.01,0.71,0.8122627401357414
0.28,0.02,0.7,0.8122627401357414
0.28,0.03,0.69,0.8122627401357414
0.28,0.04,0.68,0.8120326699643391
0.28,0.05,0.67,0.8126078453928448
0.28,0.06,0.66,0.8128379155642471
0.28,0.07,0.65,0.8134130909927528
0.28,0.08,0.64,0.8131830208213505
0.28,0.09,0.63,0.8135281260784539
0.28,0.1,0.62,0.8141033015069596
0.28,0.11,0.61,0.814333371678362
0.28,0.12,0.6,0.8141033015069596
0.28,0.13,0.59,0.814333371678362
0.28,0.14,0.58,0.8150235821925688
0.28,0.15,0.57,0.8151386172782699
0.28,0.16,0.56,0.815253652363971
0.28,0.17,0.55,0.8158288277924767
0.28,0.18,0.54,0.816058897963879
0.28,0.19,0.53,0.8153686874496722
0.28,0.2,0.52,0.8153686874496722
0.28,0.21,0.51,0.8151386172782699
0.28,0.22,0.5,0.8158288277924767
0.28,0.23,0.49,0.816058897963879
0.28,0.24,0.48,0.8162889681352813
0.28,0.25,0.47,0.8165190383066835
0.28,0.26,0.46,0.8164040032209824
0.28,0.27,0.45,0.8162889681352813
0.28,0.28,0.44,0.8165190383066835
0.28,0.29,0.43,0.816058897963879
0.28,0.3,0.42,0.8157137927067756
0.28,0.31,0.41,0.8155987576210745
0.28,0.32,0.4,0.816058897963879
0.28,0.33,0.39,0.8161739330495801
0.28,0.34,0.38,0.8155987576210745
0.28,0.35,0.37,0.8155987576210745
0.28,0.36,0.36,0.8147935120211665
0.28,0.37,0.35,0.8151386172782699
0.28,0.38,0.34,0.8149085471068676
0.28,0.39,0.33,0.8147935120211665
0.28,0.4,0.32,0.814448406764063
0.28,0.41,0.31,0.8135281260784539
0.28,0.42,0.3,0.8132980559070516
0.28,0.43,0.29,0.8126078453928448
0.28,0.44,0.28,0.8124928103071437
0.28,0.45,0.27,0.8118025997929369
0.28,0.46,0.26,0.8118025997929369
0.28,0.47,0.25,0.8113424594501323
0.28,0.48,0.24,0.8116875647072357
0.28,0.49,0.23,0.8123777752214425
0.28,0.5,0.22,0.8128379155642471
0.28,0.51,0.21,0.8127228804785459
0.28,0.52,0.2,0.8126078453928448
0.28,0.53,0.19,0.8124928103071437
0.28,0.54,0.18,0.8127228804785459
0.28,0.55,0.17,0.8120326699643391
0.28,0.56,0.16,0.8114574945358334
0.28,0.57,0.15,0.8107672840216266
0.28,0.58,0.14,0.8107672840216266
0.28,0.59,0.13,0.8115725296215346
0.28,0.6,0.12,0.8118025997929369
0.28,0.61,0.11,0.8116875647072357
0.28,0.62,0.1,0.8112274243644312
0.28,0.63,0.09,0.8115725296215346
0.28,0.64,0.08,0.8115725296215346
0.28,0.65,0.07,0.8113424594501323
0.28,0.66,0.06,0.8116875647072357
0.28,0.67,0.05,0.8116875647072357
0.28,0.68,0.04,0.8109973541930289
0.28,0.69,0.03,0.8106522489359255
0.28,0.7,0.02,0.8101921085931209
0.28,0.71,0.01,0.8101921085931209
0.28,0.72,0.0,0.8099620384217187
0.29,0.0,0.71,0.8120326699643391
0.29,0.01,0.7,0.811917634878638
0.29,0.02,0.69,0.8121477050500403
0.29,0.03,0.68,0.8127228804785459
0.29,0.04,0.67,0.8129529506499482
0.29,0.05,0.66,0.8124928103071437
0.29,0.06,0.65,0.8124928103071437
0.29,0.07,0.64,0.8129529506499482
0.29,0.08,0.63,0.8130679857356494
0.29,0.09,0.62,0.8134130909927528
0.29,0.1,0.61,0.8137581962498562
0.29,0.11,0.6,0.8132980559070516
0.29,0.12,0.59,0.8142183365926607
0.29,0.13,0.58,0.8142183365926607
0.29,0.14,0.57,0.8149085471068676
0.29,0.15,0.56,0.8153686874496722
0.29,0.16,0.55,0.8159438628781779
0.29,0.17,0.54,0.8161739330495801
0.29,0.18,0.53,0.8157137927067756
0.29,0.19,0.52,0.8158288277924767
0.29,0.2,0.51,0.8150235821925688
0.29,0.21,0.5,0.815253652363971
0.29,0.22,0.49,0.8162889681352813
0.29,0.23,0.48,0.8162889681352813
0.29,0.24,0.47,0.8165190383066835
0.29,0.25,0.46,0.8162889681352813
0.29,0.26,0.45,0.8159438628781779
0.29,0.27,0.44,0.8162889681352813
0.29,0.28,0.43,0.8162889681352813
0.29,0.29,0.42,0.8162889681352813
0.29,0.3,0.41,0.816058897963879
0.29,0.31,0.4,0.8158288277924767
0.29,0.32,0.39,0.8155987576210745
0.29,0.33,0.38,0.8155987576210745
0.29,0.34,0.37,0.815253652363971
0.29,0.35,0.36,0.8153686874496722
0.29,0.36,0.35,0.8150235821925688
0.29,0.37,0.34,0.8145634418497641
0.29,0.38,0.33,0.8145634418497641
0.29,0.39,0.32,0.8147935120211665
0.29,0.4,0.31,0.8142183365926607
0.29,0.41,0.3,0.8137581962498562
0.29,0.42,0.29,0.8131830208213505
0.29,0.43,0.28,0.8128379155642471
0.29,0.44,0.27,0.811917634878638
0.29,0.45,0.26,0.8118025997929369
0.29,0.46,0.25,0.81111238927873
0.29,0.47,0.24,0.8112274243644312
0.29,0.48,0.23,0.8116875647072357
0.29,0.49,0.22,0.811917634878638
0.29,0.5,0.21,0.8122627401357414
0.29,0.51,0.2,0.8124928103071437
0.29,0.52,0.19,0.8126078453928448
0.29,0.53,0.18,0.8123777752214425
0.29,0.54,0.17,0.8123777752214425
0.29,0.55,0.16,0.8114574945358334
0.29,0.56,0.15,0.8106522489359255
0.29,0.57,0.14,0.8106522489359255
0.29,0.58,0.13,0.8108823191073278
0.29,0.59,0.12,0.8112274243644312
0.29,0.6,0.11,0.8116875647072357
0.29,0.61,0.1,0.8118025997929369
0.29,0.62,0.09,0.8113424594501323
0.29,0.63,0.08,0.8116875647072357
0.29,0.64,0.07,0.811917634878638
0.29,0.65,0.06,0.8116875647072357
0.29,0.66,0.05,0.8121477050500403
0.29,0.67,0.04,0.8118025997929369
0.29,0.68,0.03,0.8114574945358334
0.29,0.69,0.02,0.8104221787645232
0.29,0.7,0.01,0.8098470033360174
0.29,0.71,0.0,0.8098470033360174
0.3,0.0,0.7,0.8122627401357414
0.3,0.01,0.69,0.8120326699643391
0.3,0.02,0.68,0.8127228804785459
0.3,0.03,0.67,0.8127228804785459
0.3,0.04,0.66,0.8128379155642471
0.3,0.05,0.65,0.8127228804785459
0.3,0.06,0.64,0.8129529506499482
0.3,0.07,0.63,0.8129529506499482
0.3,0.08,0.62,0.8130679857356494
0.3,0.09,0.61,0.8130679857356494
0.3,0.1,0.6,0.8131830208213505
0.3,0.11,0.59,0.8131830208213505
0.3,0.12,0.58,0.8135281260784539
0.3,0.13,0.57,0.8142183365926607
0.3,0.14,0.56,0.814448406764063
0.3,0.15,0.55,0.8154837225353733
0.3,0.16,0.54,0.8159438628781779
0.3,0.17,0.53,0.8157137927067756
0.3,0.18,0.52,0.816058897963879
0.3,0.19,0.51,0.8158288277924767
0.3,0.2,0.5,0.8155987576210745
0.3,0.21,0.49,0.8158288277924767
0.3,0.22,0.48,0.8158288277924767
0.3,0.23,0.47,0.8161739330495801
0.3,0.24,0.46,0.8159438628781779
0.3,0.25,0.45,0.8162889681352813
0.3,0.26,0.44,0.8159438628781779
0.3,0.27,0.43,0.8161739330495801
0.3,0.28,0.42,0.8154837225353733
0.3,0.29,0.41,0.8158288277924767
0.3,0.3,0.4,0.815253652363971
0.3,0.31,0.39,0.8155987576210745
0.3,0.32,0.38,0.8155987576210745
0.3,0.33,0.37,0.8151386172782699
0.3,0.34,0.36,0.8151386172782699
0.3,0.35,0.35,0.815253652363971
0.3,0.36,0.34,0.8145634418497641
0.3,0.37,0.33,0.8146784769354654
0.3,0.38,0.32,0.8146784769354654
0.3,0.39,0.31,0.8141033015069596
0.3,0.4,0.3,0.8129529506499482
0.3,0.41,0.29,0.8130679857356494
0.3,0.42,0.28,0.8127228804785459
0.3,0.43,0.27,0.8123777752214425
0.3,0.44,0.26,0.8122627401357414
0.3,0.45,0.25,0.8115725296215346
0.3,0.46,0.24,0.8109973541930289
0.3,0.47,0.23,0.8114574945358334
0.3,0.48,0.22,0.8116875647072357
0.3,0.49,0.21,0.8121477050500403
0.3,0.5,0.2,0.8126078453928448
0.3,0.51,0.19,0.8127228804785459
0.3,0.52,0.18,0.8124928103071437
0.3,0.53,0.17,0.8122627401357414
0.3,0.54,0.16,0.8121477050500403
0.3,0.55,0.15,0.81111238927873
0.3,0.56,0.14,0.8109973541930289
0.3,0.57,0.13,0.8106522489359255
0.3,0.58,0.12,0.81111238927873
0.3,0.59,0.11,0.8113424594501323
0.3,0.6,0.1,0.8116875647072357
0.3,0.61,0.09,0.8115725296215346
0.3,0.62,0.08,0.8118025997929369
0.3,0.63,0.07,0.811917634878638
